PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad_Cliente,Tiempo
8,6,0,2.0,1,2,0,0,1,32,1,0,0,3.0,1,0.0,0,2727,16542,0,2,42,0
8,6,0,2.0,1,2,0,1,1,8,1,0,0,4.0,1,2.0,0,2727,11233,1,2,25,7
8,6,0,2.0,1,2,0,1,1,8,1,0,0,3.0,1,0.0,0,2727,9152,0,2,48,0
8,6,0,2.0,1,0,0,0,1,16,0,0,0,3.0,1,0.0,1,1829,18944,0,1,38,0
8,6,0,2.0,1,0,0,1,1,13,0,0,0,2.0,0,0.0,0,1829,0,0,1,62,0
8,6,0,2.0,1,3,0,0,1,35,0,0,0,4.0,0,0.0,0,1829,0,1,1,64,3
8,6,0,2.0,1,2,0,1,1,8,1,0,0,3.0,1,1.0,0,2727,10494,0,1,39,0
8,6,0,2.0,1,2,0,1,1,32,1,0,1,3.0,1,0.0,0,1829,14378,1,2,42,6
8,6,0,2.0,1,2,0,1,1,43,1,0,1,3.0,1,1.0,0,1829,16548,0,2,58,0
8,6,0,2.0,1,0,0,1,1,8,1,0,0,4.0,0,0.0,0,3571,0,1,1,39,5
8,6,0,2.0,1,0,0,0,1,32,1,0,0,3.0,1,3.0,1,1829,15471,0,2,59,0
8,6,0,2.0,1,0,0,0,1,52,1,0,0,2.0,1,0.0,0,3571,23376,0,1,53,0
8,6,0,2.0,1,3,0,1,0,22,0,0,0,4.0,0,0.0,0,1829,0,1,1,27,3
8,6,0,2.0,1,2,0,1,1,48,1,0,1,4.0,1,0.0,0,1829,12985,1,1,39,6
8,6,0,2.0,1,2,3,1,1,48,1,0,0,3.0,1,0.0,0,2727,11705,0,1,35,0
8,6,0,2.0,1,2,0,0,1,0,1,0,1,3.0,0,0.0,0,1829,0,1,1,27,3
8,6,0,2.0,1,2,0,1,1,43,1,0,1,0.0,0,0.0,0,1829,0,0,1,65,0
8,6,0,2.0,1,3,0,1,1,8,1,0,0,2.0,0,0.0,0,3571,0,1,1,36,5
8,6,0,2.0,1,0,0,1,1,32,0,0,0,4.0,0,0.0,1,1829,0,0,1,34,0
8,6,0,2.0,1,3,0,1,1,22,1,0,0,2.0,0,0.0,0,3571,0,1,1,33,5
8,6,0,2.0,1,2,0,1,1,50,1,0,0,3.0,0,0.0,0,2727,0,0,2,61,0
8,6,0,2.0,1,3,0,0,1,32,0,0,0,4.0,0,0.0,0,1829,0,1,2,39,3
8,6,0,2.0,1,2,0,1,1,11,1,0,0,4.0,0,0.0,0,2727,0,1,1,28,4
8,6,0,2.0,1,0,0,1,1,32,0,0,0,3.0,0,0.0,0,1829,0,0,1,62,0
8,6,0,2.0,1,2,0,1,1,8,1,0,0,4.0,0,0.0,0,2727,0,0,1,45,0
8,6,0,2.0,1,2,2,1,1,50,1,0,0,3.0,0,0.0,0,2727,0,0,2,32,0
8,6,0,2.0,1,0,0,1,1,36,0,0,0,2.0,0,0.0,0,1829,0,0,2,62,0
8,6,0,2.0,1,0,0,1,1,32,0,0,0,4.0,0,0.0,0,1829,0,0,1,22,0
8,6,0,2.0,1,2,0,1,1,36,1,0,0,2.0,0,0.0,1,2727,0,0,1,67,0
8,6,0,2.0,1,3,0,0,1,45,1,0,0,3.0,0,0.0,1,1829,0,0,1,61,0
8,6,0,2.0,1,2,0,1,1,8,0,0,1,4.0,0,0.0,0,2574,0,1,0,36,4
8,6,0,2.0,1,2,0,1,1,43,1,0,0,0.0,0,0.0,0,1829,0,0,1,34,0
8,6,0,2.0,1,3,0,1,1,32,0,0,0,3.0,0,0.0,0,1829,0,0,1,22,0
8,6,0,2.0,1,3,0,0,1,23,0,0,0,2.0,0,0.0,0,1829,0,0,1,49,0
8,6,0,2.0,1,3,0,1,1,36,0,0,0,0.0,0,0.0,0,1829,0,0,2,35,0
8,6,0,2.0,1,0,0,1,1,8,0,0,0,4.0,0,0.0,0,1829,0,1,0,31,3
8,6,0,2.0,1,0,0,1,1,36,0,0,0,2.0,1,0.0,0,2743,35539,0,0,39,0
8,6,0,2.0,1,0,3,1,1,9,0,0,0,2.0,0,0.0,0,1829,0,0,1,59,0
8,6,0,2.0,1,3,0,1,1,35,0,0,0,4.0,0,0.0,0,1829,0,1,1,54,3
8,6,0,2.0,1,0,0,1,1,52,0,0,0,2.0,0,0.0,0,1829,0,0,2,52,0
8,6,0,2.0,1,2,0,0,1,8,0,0,1,4.0,0,0.0,0,2574,0,1,1,46,4
8,6,0,2.0,1,3,3,1,2,41,0,0,0,0.0,0,0.0,0,2013,0,0,1,37,0
8,6,0,2.0,1,2,0,1,1,50,0,0,1,4.0,0,0.0,0,2574,0,0,1,71,0
8,6,0,2.0,1,3,0,1,1,45,0,0,0,0.0,0,0.0,1,1829,0,0,2,25,0
8,6,0,2.0,1,0,3,0,1,8,0,0,0,4.0,0,0.0,0,1829,0,0,1,28,0
8,6,0,2.0,1,0,0,1,1,32,0,0,0,0.0,0,0.0,0,1829,0,0,0,63,0
8,6,0,2.0,1,3,0,0,1,8,1,0,0,4.0,0,0.0,0,1829,0,0,1,59,0
8,6,0,2.0,1,0,0,1,1,32,0,0,0,4.0,0,0.0,0,1829,0,1,1,69,3
8,6,0,2.0,1,0,0,0,1,32,0,0,0,0.0,0,0.0,0,1829,0,0,1,65,0
8,6,0,2.0,1,3,0,1,1,16,0,0,0,0.0,0,0.0,0,1829,0,0,0,37,0
8,6,0,2.0,1,0,0,1,1,47,0,0,0,2.0,1,0.0,0,2743,33997,0,0,37,0
8,6,0,2.0,1,2,3,1,1,32,0,0,1,0.0,0,0.0,0,2574,0,0,1,69,0
8,6,0,2.0,1,2,0,1,1,48,0,0,1,3.0,0,0.0,0,2574,0,0,1,61,0
8,6,0,2.0,1,0,0,0,1,48,0,0,0,2.0,0,0.0,0,1829,0,0,2,43,0
8,6,0,2.0,1,2,0,1,1,24,0,0,1,0.0,0,0.0,0,2574,0,0,2,62,0
8,6,0,2.0,1,0,0,0,1,8,0,0,0,3.0,0,0.0,0,2749,0,0,1,30,0
8,6,0,2.0,1,2,0,1,1,8,0,0,1,0.0,0,3.0,1,2574,0,0,0,25,0
8,6,0,2.0,1,0,0,1,1,32,0,0,0,3.0,0,0.0,0,1829,0,0,0,33,0
8,6,0,2.0,1,2,0,0,1,2,0,0,1,0.0,0,0.0,0,2574,0,0,1,53,0
8,6,0,2.0,1,2,0,0,1,22,0,0,1,0.0,0,0.0,0,2574,0,0,2,65,0
8,6,0,2.0,1,2,0,1,1,52,0,0,1,0.0,0,0.0,0,2574,0,0,2,56,0
8,6,0,2.0,1,0,0,1,1,35,0,0,0,0.0,0,0.0,0,1829,0,0,1,70,0
8,6,0,2.0,1,2,0,0,1,48,1,0,1,0.0,0,0.0,0,2574,0,0,1,40,0
8,6,0,2.0,1,2,0,0,1,22,1,0,1,0.0,0,0.0,0,1829,0,0,0,29,0
8,6,0,2.0,1,2,0,1,1,24,1,0,1,0.0,0,0.0,0,2574,0,0,1,42,0
8,6,0,2.0,1,3,0,1,2,49,0,0,1,0.0,0,0.0,0,2743,0,1,1,42,4
8,6,0,2.0,1,3,0,0,1,32,0,0,1,0.0,0,0.0,0,2743,0,1,0,55,4
8,6,0,2.0,1,2,0,1,1,32,1,0,1,0.0,0,0.0,0,1829,0,0,1,61,0
8,6,0,2.0,1,3,0,1,1,32,0,0,0,0.0,0,0.0,0,1829,0,0,1,55,0
8,6,0,2.0,1,2,0,1,1,8,1,0,1,0.0,0,0.0,0,1829,0,0,0,60,0
8,6,0,2.0,1,2,0,1,1,36,0,0,1,0.0,0,0.0,0,2574,0,0,1,43,0
8,6,0,2.0,1,2,0,1,1,26,0,0,1,0.0,0,0.0,0,2574,0,0,2,26,0
8,6,0,2.0,1,3,0,0,1,32,0,0,0,0.0,0,0.0,0,1829,0,0,0,68,0
8,6,0,2.0,1,3,0,1,1,4,0,0,0,0.0,0,0.0,0,1829,0,0,1,68,0
8,6,0,2.0,1,0,0,1,1,32,0,0,0,0.0,0,0.0,0,1829,0,0,0,61,0
8,6,0,2.0,1,0,0,0,1,8,0,0,1,0.0,0,0.0,0,2743,0,1,1,62,4
8,6,0,2.0,1,2,0,1,1,8,0,0,1,0.0,0,0.0,0,2574,0,0,1,28,0
8,6,0,2.0,1,2,0,0,1,36,1,0,1,0.0,0,0.0,0,2574,0,0,1,70,0
8,6,0,2.0,1,2,0,0,1,32,1,0,1,0.0,0,0.0,0,2743,0,1,0,47,4
8,6,0,2.0,1,2,0,1,1,48,1,0,1,0.0,0,0.0,0,1829,0,0,1,41,0
8,6,0,2.0,1,0,0,1,1,32,1,0,0,0.0,0,0.0,0,1829,0,0,1,28,0
8,6,0,2.0,1,2,0,1,1,32,0,0,1,0.0,0,0.0,0,2574,0,0,1,52,0
8,6,0,2.0,1,2,0,1,1,0,1,0,1,0.0,0,0.0,0,2574,0,0,0,45,0
8,6,0,2.0,1,2,0,1,1,50,0,0,1,0.0,0,0.0,0,2574,0,0,1,48,0
8,6,0,2.0,1,2,0,1,1,22,0,0,1,0.0,0,0.0,0,2574,0,0,1,28,0
8,6,0,2.0,1,0,0,1,1,19,0,0,0,0.0,0,0.0,0,1829,0,0,1,45,0
8,6,0,2.0,1,2,0,1,1,48,0,0,1,0.0,0,0.0,0,2574,0,0,1,50,0
8,6,0,2.0,1,3,3,0,1,31,0,0,1,0.0,0,0.0,0,2743,0,1,1,43,4
8,6,0,2.0,1,0,0,0,1,40,0,0,1,0.0,0,0.0,1,2743,0,1,0,31,4
8,6,0,2.0,1,0,0,1,1,27,0,0,0,0.0,0,0.0,0,1829,0,0,1,68,0
8,6,0,2.0,1,3,0,0,1,22,0,0,1,0.0,0,0.0,0,2743,0,1,1,47,4
8,6,0,2.0,1,0,0,0,1,32,0,0,1,0.0,0,0.0,0,2743,0,1,0,60,4
8,6,0,2.0,1,2,0,1,1,1,0,0,1,0.0,0,0.0,0,2574,0,0,0,40,0
8,6,0,2.0,1,2,0,1,1,44,0,0,1,0.0,0,0.0,0,2574,0,0,1,51,0
8,6,0,2.0,1,2,0,0,1,7,1,0,1,0.0,0,0.0,0,2574,0,0,0,28,0
8,6,0,2.0,1,2,0,1,1,8,0,0,1,0.0,0,0.0,0,2574,0,0,0,58,0
8,6,0,2.0,1,2,0,1,1,52,0,0,1,0.0,0,0.0,0,2574,0,0,1,68,0
8,6,0,2.0,1,0,0,1,1,8,0,0,0,0.0,0,0.0,0,1829,0,0,1,53,0
8,6,0,2.0,1,2,0,1,1,21,0,0,1,0.0,0,0.0,0,3861,0,1,0,23,5
8,6,0,2.0,1,2,0,0,1,32,0,0,1,0.0,0,0.0,0,2574,0,0,1,64,0
8,6,0,2.0,1,0,0,1,1,32,0,0,0,0.0,0,0.0,0,1829,0,0,0,29,0
8,6,0,2.0,1,3,0,1,1,26,0,0,0,0.0,0,0.0,0,1829,0,0,0,39,0
8,6,0,2.0,1,2,0,0,1,32,0,0,1,0.0,0,0.0,0,2574,0,0,1,53,0
8,6,0,2.0,1,2,0,1,1,25,0,0,1,0.0,0,0.0,0,2574,0,0,0,35,0
8,6,0,2.0,1,2,0,1,1,8,0,0,1,0.0,0,0.0,0,2574,0,0,0,33,0
8,6,0,2.0,1,2,0,1,1,8,1,0,1,0.0,0,0.0,0,2574,0,0,1,40,0
8,6,0,2.0,1,0,0,1,1,8,0,0,0,0.0,0,0.0,0,1829,0,0,1,63,0
8,6,0,2.0,1,3,3,1,1,32,0,0,0,0.0,0,0.0,0,1829,0,0,0,47,0
8,6,0,2.0,1,2,0,1,1,43,0,0,1,0.0,0,0.0,0,3861,0,1,0,65,5
8,6,0,2.0,1,3,0,1,1,35,0,0,1,0.0,0,0.0,0,2743,0,1,1,64,4
8,6,0,2.0,1,2,0,1,1,8,0,0,1,0.0,0,0.0,0,2574,0,0,0,25,0
8,6,0,2.0,1,2,0,1,1,48,1,0,1,0.0,0,0.0,0,2574,0,0,1,38,0
8,6,0,2.0,1,2,0,0,1,32,0,0,1,0.0,0,0.0,0,2574,0,0,1,66,0
8,6,0,2.0,1,0,0,1,1,36,0,1,0,2.0,0,3.0,1,0,10064,0,4,43,0
8,6,0,2.0,1,3,0,0,1,0,0,0,0,0.0,1,0.0,0,1829,15734,0,4,50,0
8,6,0,2.0,0,0,0,1,1,48,0,0,0,4.0,0,2.0,1,0,5699,1,4,58,3
8,6,0,2.0,0,0,0,1,1,8,1,0,0,3.0,1,2.0,1,828,10013,1,2,49,4
8,6,0,2.0,0,2,0,1,1,30,1,0,0,3.0,1,0.0,0,2915,16181,0,2,50,0
8,6,0,2.0,0,2,0,1,1,8,1,0,0,2.0,1,0.0,0,2915,6862,0,2,44,0
8,6,0,2.0,0,0,0,1,1,32,0,0,0,4.0,1,3.0,1,1829,20171,1,2,54,7
8,6,0,2.0,0,0,0,1,1,40,1,0,0,2.0,1,0.0,0,1829,12156,0,2,41,0
8,6,0,2.0,0,2,0,1,1,32,1,0,0,3.0,1,3.0,1,2727,15891,0,1,38,0
8,6,1,1.0,1,0,0,1,1,32,1,0,0,3.0,1,3.0,1,0,27785,0,2,38,0
8,6,1,1.0,1,0,0,1,1,32,0,1,0,0.0,0,3.0,1,0,20911,0,2,47,0
8,6,1,1.0,1,0,0,0,1,2,0,1,0,3.0,0,3.0,1,751,12310,0,3,40,0
8,6,1,1.0,1,0,0,1,1,47,0,0,0,2.0,0,2.0,0,751,25063,0,4,56,0
8,6,1,1.0,1,0,0,1,1,8,1,0,0,3.0,1,3.0,1,0,11619,0,3,62,0
8,6,1,1.0,1,1,0,1,1,20,1,0,0,2.0,1,1.0,0,2708,26810,0,2,62,0
8,6,1,1.0,1,0,0,1,1,6,1,1,0,2.0,1,2.0,1,751,19329,0,4,41,0
8,6,1,1.0,1,0,0,0,1,9,0,1,0,2.0,0,2.0,1,0,16408,0,2,60,0
8,6,1,1.0,1,0,0,1,1,22,0,1,0,2.0,0,1.0,0,0,22251,0,4,53,0
8,6,1,1.0,1,0,0,1,1,32,0,1,0,3.0,0,3.0,1,751,22863,0,5,68,0
8,6,1,1.0,1,0,0,0,1,8,0,0,0,2.0,0,2.0,0,0,10306,0,4,55,0
8,6,1,1.0,1,3,0,1,1,6,0,1,0,0.0,0,2.0,0,0,10086,0,3,55,0
8,6,1,1.0,1,0,3,1,1,29,0,0,0,3.0,1,2.0,1,0,21065,0,4,57,0
8,6,1,1.0,1,0,0,1,1,2,1,0,0,3.0,1,2.0,0,828,12737,1,3,44,5
8,6,1,1.0,1,0,3,1,1,8,1,0,0,3.0,1,2.0,1,0,20754,0,4,56,0
8,6,1,1.0,1,0,0,1,1,9,1,0,0,2.0,1,3.0,1,1098,13808,0,2,40,0
8,6,1,1.0,1,0,0,1,1,2,0,1,0,4.0,1,1.0,0,1098,12341,0,3,52,0
8,6,1,1.0,1,0,0,1,1,25,0,0,0,2.0,1,3.0,1,1098,20443,0,2,49,0
8,6,1,1.0,1,0,0,1,1,32,1,0,0,3.0,1,2.0,1,1648,33877,1,2,62,4
8,6,1,1.0,1,3,0,1,1,32,0,1,0,3.0,1,0.0,0,1829,14941,0,4,54,0
8,6,1,1.0,1,0,0,1,1,8,0,0,0,1.0,1,1.0,0,1829,12395,0,4,41,0
8,6,1,1.0,1,0,0,1,2,50,1,0,0,2.0,1,2.0,0,1829,12986,0,2,47,0
8,6,1,1.0,1,3,0,1,1,22,1,0,0,2.0,1,2.0,1,3571,14667,1,2,53,8
8,6,1,1.0,1,2,0,1,1,48,1,0,0,4.0,1,3.0,1,2915,24683,0,3,62,0
8,6,1,1.0,1,0,0,1,1,48,1,0,0,2.0,1,3.0,1,2749,12810,0,3,52,0
8,6,1,1.0,1,0,3,1,1,8,0,0,0,3.0,1,3.0,1,1829,11589,0,2,54,0
8,6,1,1.0,1,2,3,0,1,32,1,0,0,3.0,1,2.0,0,2915,19953,0,2,60,0
8,6,1,1.0,1,2,1,1,1,8,1,0,0,2.0,1,2.0,0,2727,26059,0,2,48,0
8,6,1,1.0,1,2,0,0,1,8,1,0,0,0.0,1,1.0,0,2727,21505,0,3,37,0
8,6,1,1.0,1,3,0,1,1,4,0,0,0,0.0,1,1.0,0,3669,10854,0,2,48,0
8,6,1,1.0,1,2,0,1,1,9,1,0,0,2.0,1,2.0,0,2727,16431,0,2,40,0
8,6,1,1.0,1,0,0,1,2,32,1,0,0,4.0,1,3.0,1,3571,18196,1,2,59,9
8,6,1,1.0,1,3,0,1,1,19,1,0,0,2.0,1,3.0,1,3571,29341,1,2,58,6
8,6,1,1.0,1,2,0,1,1,32,1,0,0,4.0,1,3.0,1,4918,8989,0,2,40,0
8,6,1,1.0,1,2,0,1,1,52,1,0,0,3.0,1,3.0,1,2727,13846,0,2,42,0
8,6,1,1.0,1,3,0,1,1,43,1,0,0,4.0,1,1.0,0,3571,20143,1,2,43,9
8,6,1,1.0,1,2,0,1,1,8,1,0,0,4.0,0,2.0,0,4918,0,1,2,52,6
8,6,1,1.0,1,0,0,1,1,32,0,0,0,4.0,1,3.0,1,1829,9756,0,1,53,0
8,6,1,1.0,1,2,0,1,1,0,1,0,0,3.0,1,3.0,1,2727,15766,0,2,43,0
8,6,1,1.0,1,2,1,1,2,8,1,0,0,0.0,1,2.0,0,4567,12693,0,2,55,0
8,6,1,1.0,1,2,0,1,2,32,1,0,0,4.0,1,0.0,0,2727,18315,1,2,60,8
8,6,1,1.0,1,3,0,1,1,45,0,0,0,2.0,0,1.0,0,1829,0,0,2,31,0
8,6,1,1.0,1,0,0,1,1,8,0,0,0,3.0,1,0.0,0,1829,20925,0,2,45,0
8,6,1,1.0,1,3,0,1,1,32,0,0,0,4.0,1,3.0,1,1829,14986,0,2,46,0
8,6,1,1.0,1,3,0,1,1,0,1,0,0,2.0,1,0.0,0,1829,20082,0,2,56,0
8,6,1,1.0,1,0,0,1,1,3,0,0,0,0.0,1,3.0,1,1829,12224,0,1,44,0
8,6,1,1.0,1,3,0,1,1,22,0,0,0,3.0,1,0.0,0,1829,18199,0,1,39,0
8,6,1,1.0,1,2,0,1,1,32,1,0,0,4.0,1,0.0,1,2727,25495,1,1,37,9
8,6,1,1.0,1,0,3,1,1,8,0,0,0,3.0,1,0.0,1,1829,29979,0,2,46,0
8,6,1,1.0,1,0,0,1,1,26,0,0,0,2.0,1,0.0,0,1829,27252,0,1,61,0
8,6,1,1.0,1,2,0,1,1,27,1,0,1,3.0,0,0.0,0,4689,0,1,1,61,6
8,6,1,1.0,1,0,0,1,1,4,0,0,0,4.0,1,0.0,0,1829,7826,0,2,43,0
8,6,1,1.0,1,2,0,1,1,4,1,0,0,3.0,0,0.0,1,2727,0,0,2,33,0
8,6,1,1.0,1,0,0,0,1,30,0,0,0,3.0,0,0.0,0,1829,0,0,2,71,0
8,6,1,1.0,1,0,0,0,1,35,1,0,0,2.0,0,3.0,1,3571,0,0,1,31,0
8,6,1,1.0,1,0,0,1,1,21,0,0,0,4.0,0,0.0,0,1829,0,1,1,34,3
8,6,1,1.0,1,2,0,0,1,8,0,0,1,2.0,0,0.0,0,2574,0,0,0,22,0
8,6,1,1.0,1,2,0,1,1,50,0,0,1,2.0,0,0.0,0,2574,0,0,1,39,0
8,6,1,1.0,1,3,0,1,1,27,0,0,1,0.0,0,0.0,0,2743,0,1,1,52,4
8,6,1,1.0,1,2,0,1,1,48,1,0,1,0.0,0,0.0,0,2574,0,0,1,67,0
8,6,1,1.0,1,0,0,0,1,30,0,0,0,0.0,0,0.0,0,1829,0,0,0,62,0
8,6,1,1.0,1,2,0,1,1,26,0,0,1,0.0,0,0.0,0,2574,0,0,1,67,0
8,6,1,1.0,1,2,0,1,1,24,0,0,1,0.0,0,0.0,0,2574,0,0,0,68,0
8,6,1,1.0,1,3,0,1,2,52,0,0,1,0.0,0,0.0,0,2743,0,1,1,48,4
8,6,1,1.0,1,2,0,0,1,1,0,0,1,0.0,0,0.0,0,2574,0,0,0,29,0
8,6,1,1.0,1,0,0,1,1,3,0,0,0,0.0,0,0.0,0,1829,0,0,0,31,0
8,6,1,1.0,0,0,0,0,1,32,1,0,0,0.0,1,2.0,0,0,23996,0,2,48,0
8,6,1,1.0,0,0,0,1,1,4,0,1,0,2.0,1,1.0,0,1098,13155,0,2,41,0
8,6,1,1.0,0,0,0,1,1,8,0,1,0,3.0,1,2.0,1,1098,12727,0,4,49,0
8,6,1,1.0,0,3,0,1,1,8,0,1,0,4.0,1,2.0,1,1098,27026,1,3,60,8
8,6,1,1.0,0,0,0,1,1,8,1,0,0,4.0,1,3.0,1,2561,11647,0,2,40,0
8,6,1,1.0,0,3,0,1,0,2,0,0,0,3.0,1,2.0,0,1098,13091,0,3,40,0
8,6,1,1.0,0,0,0,1,1,33,0,1,0,2.0,1,3.0,1,1829,28255,0,2,59,0
8,6,1,1.0,0,0,0,1,1,8,0,1,0,3.0,1,3.0,1,1829,13191,0,2,59,0
8,6,1,1.0,0,3,0,1,1,32,1,0,0,0.0,1,2.0,0,1829,24138,0,2,40,0
8,6,1,1.0,0,0,0,1,1,13,0,1,0,4.0,1,2.0,0,1829,10230,0,3,46,0
8,6,1,1.0,0,1,0,1,1,40,0,0,0,4.0,1,1.0,0,1829,19657,0,2,47,0
8,6,1,1.0,0,0,3,1,1,8,1,0,0,4.0,1,3.0,1,1829,4466,0,2,55,0
8,6,1,1.0,0,2,0,1,1,8,1,0,0,4.0,1,0.0,0,2727,20187,0,1,34,0
8,6,1,1.0,0,0,0,1,1,1,1,0,0,2.0,0,0.0,0,3571,0,0,0,65,0
8,6,1,1.0,0,0,0,1,1,2,0,0,0,3.0,0,0.0,0,1829,0,0,1,60,0
8,6,1,1.0,0,0,2,1,1,48,0,0,0,2.0,0,0.0,0,1829,0,0,2,61,0
8,6,1,1.0,0,2,0,1,1,8,0,0,0,4.0,0,0.0,0,1829,0,1,2,65,3
8,6,1,1.0,0,0,0,1,1,8,0,0,1,4.0,0,0.0,1,2743,0,1,2,22,4
8,6,1,1.0,0,2,0,1,1,48,1,0,1,0.0,0,3.0,1,2574,0,0,1,28,0
8,6,1,1.0,0,0,0,0,1,32,0,0,0,0.0,0,0.0,0,1829,0,0,0,46,0
8,6,1,1.0,0,0,0,1,1,6,0,0,0,0.0,0,0.0,0,1829,0,0,1,33,0
8,6,1,2.0,0,0,0,1,1,8,1,0,0,4.0,1,2.0,0,0,26420,0,3,38,0
8,6,1,2.0,0,0,3,1,1,41,0,0,0,3.0,0,3.0,1,0,10666,0,3,39,0
8,6,1,2.0,0,0,0,1,0,37,0,0,0,2.0,1,3.0,1,828,18390,0,3,46,0
8,6,1,2.0,0,0,0,1,1,49,1,0,0,4.0,1,3.0,1,1098,15496,0,2,55,0
8,6,1,2.0,0,0,0,1,1,8,0,0,0,4.0,1,3.0,1,1098,22483,0,4,42,0
8,6,1,2.0,0,0,0,1,1,8,0,0,0,0.0,1,2.0,0,1098,22356,0,4,40,0
8,6,1,2.0,0,3,0,1,1,52,0,1,0,3.0,1,2.0,0,1829,13597,0,3,44,0
8,6,1,2.0,0,2,0,0,1,28,1,0,0,4.0,1,2.0,0,2915,15067,0,3,46,0
8,6,1,2.0,0,0,0,1,1,4,0,0,0,2.0,1,3.0,1,1829,21871,0,2,39,0
8,6,1,2.0,0,3,0,0,1,27,0,0,0,2.0,1,0.0,0,1829,19568,0,3,51,0
8,6,1,2.0,0,2,2,0,1,33,1,0,0,0.0,1,2.0,1,2727,13033,0,2,47,0
8,6,1,2.0,0,0,3,1,1,48,0,0,0,4.0,1,3.0,1,4123,46908,0,4,53,0
8,6,1,2.0,0,2,0,1,2,12,1,0,0,0.0,1,2.0,0,4567,17439,0,3,57,0
8,6,1,2.0,0,0,0,1,1,50,1,0,0,0.0,1,2.0,0,2749,13236,0,3,53,0
8,6,1,2.0,0,0,0,1,0,32,0,1,0,4.0,1,3.0,1,1829,12898,0,3,45,0
8,6,1,2.0,0,0,0,1,1,22,1,0,0,0.0,1,2.0,0,1829,21848,0,2,38,0
8,6,1,2.0,0,2,0,1,1,8,1,0,0,4.0,1,3.0,1,2727,19660,0,1,51,0
8,6,1,2.0,0,0,0,0,1,32,1,0,0,4.0,1,3.0,1,1829,24522,0,3,46,0
8,6,1,2.0,0,0,0,1,1,8,1,0,0,4.0,1,3.0,1,3571,11924,1,2,33,8
8,6,1,2.0,0,0,0,0,2,52,0,0,0,0.0,1,3.0,1,1829,14309,0,2,59,0
8,6,1,2.0,0,2,0,1,2,8,1,0,1,4.0,1,0.0,0,2197,9724,1,2,39,6
8,6,1,2.0,0,0,0,1,1,37,0,0,0,4.0,0,3.0,1,1829,0,1,2,43,3
8,6,1,2.0,0,0,0,1,1,32,1,0,0,0.0,1,3.0,1,3571,29302,1,2,51,6
8,6,1,2.0,0,0,0,1,1,8,1,0,0,3.0,1,1.0,0,1829,7465,0,2,48,0
8,6,1,2.0,0,2,0,1,0,8,1,0,0,4.0,1,1.0,1,2727,14820,0,1,57,0
8,6,1,2.0,0,0,0,1,1,8,1,0,0,3.0,1,1.0,0,3571,20208,1,2,56,9
8,6,1,2.0,0,0,0,1,1,22,0,0,0,4.0,1,3.0,1,1829,10610,0,1,51,0
8,6,1,2.0,0,0,0,1,1,19,1,0,0,2.0,1,3.0,1,1829,12159,0,2,62,0
8,6,1,2.0,0,0,3,0,1,32,1,0,0,3.0,0,3.0,1,6883,0,1,1,61,8
8,6,1,2.0,0,3,0,1,1,8,1,0,0,4.0,0,3.0,1,1829,0,0,2,50,0
8,6,1,2.0,0,0,0,1,1,8,0,0,0,2.0,1,0.0,0,1829,6952,0,2,58,0
8,6,1,2.0,0,0,0,1,1,1,0,0,0,2.0,1,0.0,0,1829,12831,0,2,56,0
8,6,1,2.0,0,0,0,1,1,29,0,0,0,4.0,1,1.0,0,1829,11296,1,1,53,6
8,6,1,2.0,0,0,0,1,1,8,0,0,0,4.0,0,0.0,0,1829,0,0,1,45,0
8,6,1,2.0,0,0,0,1,0,2,1,0,0,3.0,1,0.0,1,1829,21945,0,2,49,0
8,6,1,2.0,0,0,0,1,1,29,1,0,0,4.0,0,3.0,1,3571,0,1,1,52,5
8,6,1,2.0,0,0,0,0,1,29,0,0,0,0.0,0,0.0,0,1829,0,0,1,29,0
8,6,1,2.0,0,0,0,1,1,13,1,0,0,2.0,1,0.0,0,2743,39927,0,2,58,0
8,6,1,2.0,0,2,0,1,1,39,1,0,1,4.0,1,0.0,1,2743,37907,0,2,46,0
8,6,1,2.0,0,0,0,1,1,36,0,0,0,4.0,0,0.0,0,1829,0,0,1,50,0
8,6,1,2.0,0,0,0,1,1,32,0,0,0,4.0,0,0.0,0,1829,0,1,2,61,3
8,6,1,2.0,0,0,0,1,1,33,0,0,0,0.0,0,0.0,0,1829,0,0,1,36,0
8,6,1,2.0,0,3,0,1,1,26,0,0,0,4.0,0,1.0,0,1829,0,0,0,41,0
8,6,1,2.0,0,0,0,1,1,32,0,0,0,3.0,0,0.0,0,1829,0,0,1,38,0
8,6,1,2.0,0,0,0,1,1,19,0,0,0,4.0,0,0.0,0,1829,0,0,2,31,0
8,6,1,2.0,0,2,3,0,2,2,0,0,1,4.0,0,0.0,0,2574,0,0,0,30,0
8,6,1,2.0,0,2,1,0,1,19,0,0,1,0.0,0,0.0,0,2574,0,0,1,62,0
8,6,1,2.0,0,0,0,1,1,37,0,0,0,0.0,0,0.0,0,1829,0,0,1,24,0
8,6,1,2.0,0,0,0,1,1,8,0,0,0,0.0,0,1.0,0,1829,0,0,1,65,0
