n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,scale_pos_weight,accuracy,f1_score,recall,roc_auc,precision,cv_score,train_score,overfitting
500,0.03,6,4,0.85,0.8,1,0.5,10,2,0.8509139545251895,0.856139407504277,0.8509139545251895,0.942980765704566,0.8736227665299129,0.8528880176732586,0.8708785696769735,OK
300,0.05,6,6,0.85,0.7,2,0.5,10,2,0.8509139545251895,0.856123732832275,0.8509139545251895,0.9420565547423166,0.8734903855047077,0.8509039533073078,0.8675123169182067,OK
500,0.03,6,4,0.75,0.8,1,0.1,5,2,0.8509139545251895,0.8561158761365472,0.8509139545251895,0.9435466440553975,0.873424306540842,0.8545377009785528,0.874534632275899,OK
500,0.03,6,6,0.75,0.7,2,0.1,10,2,0.850824788230049,0.8561117225239091,0.850824788230049,0.9421249676729015,0.8740372373187382,0.8516842070912616,0.8683371603094278,OK
500,0.03,6,4,0.75,0.8,2,0.5,10,2,0.8507356219349086,0.8560140961360841,0.8507356219349086,0.9424639298789736,0.8738524702232173,0.851639611022569,0.8686715562788416,OK
300,0.05,6,4,0.85,0.8,1,0.1,10,2,0.8507356219349086,0.8560063332273447,0.8507356219349086,0.9430889535947932,0.8737857905500276,0.8532892988005899,0.8709900350001115,OK
300,0.05,6,4,0.75,0.7,2,0.1,10,2,0.8507356219349086,0.8559829672399675,0.8507356219349086,0.9419736836139019,0.8735861976663084,0.8521523480307258,0.8685155048264485,OK
300,0.05,6,4,0.75,0.7,2,0.1,5,2,0.8507356219349086,0.8559200900373017,0.8507356219349086,0.9425076425596206,0.8730572204719556,0.853356185449084,0.8715919477450566,OK
500,0.03,6,6,0.85,0.8,2,0.1,5,2,0.8505572893446277,0.8559037843881075,0.8505572893446277,0.9431113071221122,0.8742194040245921,0.8523752866287376,0.870187484673518,OK
300,0.05,6,6,0.85,0.8,2,0.1,5,2,0.8505572893446277,0.8558575757015832,0.8505572893446277,0.94277791341039,0.8738168391456967,0.8527097064530272,0.8714804824219186,OK
500,0.03,6,6,0.75,0.8,2,0.1,5,2,0.8505572893446277,0.8558420699665932,0.8505572893446277,0.9429589093642426,0.8736832455989104,0.8526428212954422,0.8719263437144704,OK
500,0.03,6,4,0.75,0.8,1,0.1,10,2,0.8505572893446277,0.8558342977831719,0.8505572893446277,0.9427739359144259,0.8736165603069925,0.8527542473580884,0.8714581893572909,OK
300,0.05,6,4,0.75,0.7,2,0.5,5,2,0.8505572893446277,0.8557558659113487,0.8505572893446277,0.9426061452471748,0.8729537934034973,0.8543148100896274,0.8708562766123459,OK
500,0.03,6,4,0.75,0.8,2,0.1,10,2,0.8503789567543468,0.8557164620090331,0.8503789567543468,0.9425110830936295,0.8739157263559196,0.8521523599579974,0.869474106605435,OK
300,0.05,6,6,0.75,0.8,1,0.5,10,2,0.8503789567543468,0.8557087578098463,0.8503789567543468,0.9426411074367003,0.873848589717102,0.8522415133317497,0.8701428985442629,OK
500,0.03,6,4,0.75,0.7,2,0.5,10,2,0.8503789567543468,0.8556855680353558,0.8503789567543468,0.9422678989903763,0.8736476256116138,0.8517065215256063,0.8685600909557036,OK
500,0.03,6,4,0.75,0.8,1,0.5,10,2,0.8503789567543468,0.8556778123600625,0.8503789567543468,0.9426477498549607,0.8735807861547349,0.8522192093337676,0.8705887598368147,OK
300,0.05,6,6,0.85,0.7,2,0.1,5,2,0.8504681230494873,0.8556737560672828,0.8504681230494873,0.9429489059618925,0.8729021123230347,0.8531109428530899,0.8703881222551664,OK
500,0.03,6,4,0.85,0.8,1,0.1,10,2,0.8503789567543468,0.855638840518916,0.8503789567543468,0.9428356865392706,0.8732477028780667,0.8531109383803631,0.8711683795171322,OK
500,0.03,6,6,0.75,0.7,1,0.1,10,2,0.8502897904592064,0.8556189085772724,0.8502897904592064,0.9425009603664004,0.8737304492897943,0.8526428242772601,0.8701428985442629,OK
300,0.05,6,4,0.75,0.7,1,0.1,10,2,0.8502897904592064,0.855493709716015,0.8502897904592064,0.9420639131098505,0.872666911688487,0.8530663661662139,0.8702320708027732,OK
300,0.05,6,4,0.75,0.8,2,0.5,10,2,0.8501114578689255,0.8554777443710359,0.8501114578689255,0.9424573471231528,0.8738301248324846,0.8523306920509541,0.8684709186971933,OK
500,0.03,6,4,0.85,0.8,2,0.5,10,2,0.8501114578689255,0.8554546483663564,0.8501114578689255,0.942462418430507,0.8736283568509449,0.851617338333675,0.8676014891767171,OK
500,0.03,6,4,0.85,0.8,2,0.1,5,2,0.8501114578689255,0.8554236733787757,0.8501114578689255,0.9430977836358339,0.8733603721657534,0.8531778324834018,0.8705664667721872,OK
500,0.03,6,4,0.85,0.8,2,0.5,5,2,0.8501114578689255,0.855408108473046,0.8501114578689255,0.9430685490404966,0.8732268250947453,0.8523084104166063,0.8700983124150077,OK
500,0.03,6,4,0.85,0.8,2,0.1,10,2,0.8501114578689255,0.855384664181068,0.8501114578689255,0.9425975339684121,0.8730270609124487,0.8515281491781078,0.8682256949862898,OK
300,0.05,6,6,0.75,0.8,2,0.5,10,2,0.8500222915737851,0.8553493139551935,0.8500222915737851,0.9421831584388582,0.87337612322759,0.8513720867922272,0.8678690059522483,OK
300,0.05,6,4,0.85,0.7,2,0.1,10,2,0.8501114578689255,0.8553453313705679,0.8501114578689255,0.9424609666444801,0.8726956039440623,0.8515727422649825,0.8677352475644827,OK
300,0.05,6,6,0.85,0.7,2,0.1,10,2,0.8501114578689255,0.855329507423436,0.8501114578689255,0.9420775956959675,0.8725635401704386,0.8514612580568869,0.8678690059522483,OK
300,0.05,6,6,0.85,0.8,2,0.1,10,2,0.8500222915737851,0.8553103785097999,0.8500222915737851,0.9424161999274028,0.8730422415938742,0.852085485236775,0.8683148672448001,OK
300,0.05,6,6,0.85,0.8,2,0.5,10,2,0.8499331252786446,0.8552981014688855,0.8499331252786446,0.9425480141436574,0.8735936105416953,0.8518848282731107,0.8679358851461311,OK
500,0.03,6,6,0.75,0.8,2,0.1,10,2,0.8499331252786446,0.8552826729331219,0.8499331252786446,0.9423203820496243,0.8734591622531391,0.8509262319598375,0.8688944869251176,OK
500,0.03,6,6,0.75,0.8,2,0.5,10,2,0.8499331252786446,0.8552594334174387,0.8499331252786446,0.9421937783530827,0.8732580462157006,0.8515281417235631,0.8681365227277794,OK
300,0.05,6,4,0.75,0.8,2,0.1,10,2,0.8499331252786446,0.8552516610924922,0.8499331252786446,0.9422283427930118,0.8731911558775068,0.8528880102187139,0.869697037251711,OK
300,0.05,6,4,0.75,0.8,1,0.5,10,2,0.8499331252786446,0.8552126054828895,0.8499331252786446,0.9424977584821492,0.872857816407588,0.8529102829076077,0.8703435361259112,OK
300,0.05,6,4,0.85,0.8,2,0.5,5,2,0.8498439589835043,0.8551695450366742,0.8498439589835043,0.9432519314919277,0.8731399850093653,0.852776572228796,0.8703658291905388,OK
300,0.05,6,6,0.75,0.8,2,0.1,10,2,0.8498439589835043,0.8551617616295263,0.8498439589835043,0.9421635891587142,0.87307312899073,0.8525090345802736,0.8683817464386829,OK
500,0.03,6,6,0.75,0.8,1,0.1,10,2,0.8496656263932234,0.8550363066515028,0.8496656263932234,0.9426375674652921,0.8733061906467813,0.8522192048610407,0.8706779320953252,OK
300,0.05,6,6,0.75,0.7,2,0.5,5,2,0.849576460098083,0.8548606194579494,0.849576460098083,0.9423777375414286,0.8724528703161893,0.8524867693459243,0.8695186927346903,OK
500,0.03,6,6,0.85,0.8,2,0.5,5,2,0.8494872938029425,0.8548566077897781,0.8494872938029425,0.9429140233222862,0.8730697666481683,0.8518625302387646,0.869206589829904,OK
300,0.05,6,6,0.75,0.7,2,0.1,5,2,0.8494872938029425,0.8547863905090013,0.8494872938029425,0.9421543215931176,0.8724679628831321,0.8533116042894809,0.8708785696769735,OK
300,0.05,6,6,0.75,0.8,2,0.5,5,2,0.8493981275078021,0.8547822301728745,0.8493981275078021,0.942517486862132,0.8730860584034675,0.853244681859172,0.8714136032280357,OK
300,0.05,6,4,0.75,0.7,2,0.5,10,2,0.8493981275078021,0.8546964293883543,0.8493981275078021,0.9418870139768413,0.8723500828930051,0.8517956689357228,0.8674231446596964,OK
300,0.05,6,6,0.75,0.7,2,0.5,10,2,0.8493089612126616,0.8545985712246215,0.8493089612126616,0.9416276812399733,0.8721657897176482,0.8512383284043287,0.8669772833671445,OK
500,0.03,6,6,0.85,0.8,2,0.1,10,2,0.8492197949175212,0.8545714212174028,0.8492197949175212,0.9424775329151711,0.8725812030470056,0.851505872016487,0.8677129544998551,OK
300,0.05,6,6,0.75,0.8,1,0.1,10,2,0.8492197949175212,0.8545636119473584,0.8492197949175212,0.9421595520003105,0.8725142907245222,0.852843424586384,0.8707002251599527,OK
300,0.03,6,6,0.75,0.7,2,0.5,5,2,0.8483281319661168,0.8536799057682076,0.8483281319661168,0.9395284781949297,0.8714678321430358,0.8501236756688106,0.8610250351115768,OK
300,0.03,6,4,0.75,0.7,2,0.5,5,2,0.847971466785555,0.8533752607076441,0.847971466785555,0.9397123976083158,0.8714637519231538,0.849923035105145,0.8615154825333838,OK
300,0.03,6,4,0.75,0.7,2,0.1,5,2,0.8477931341952741,0.8532267985439498,0.8477931341952741,0.9396886320699294,0.8714960777289447,0.8500568024384973,0.8621396883429565,OK
300,0.03,6,4,0.75,0.7,1,0.5,5,2,0.8474364690147125,0.852835574314424,0.8474364690147125,0.9396430698536592,0.8707552340301958,0.8498115732606838,0.8616046547918942,OK
300,0.03,6,6,0.75,0.7,1,0.5,5,2,0.8472581364244316,0.8526397017189891,0.8472581364244316,0.9394941325172785,0.8703857545808081,0.8496332262586376,0.861560068662639,OK
300,0.03,6,6,0.85,0.7,2,0.5,5,2,0.8471689701292912,0.8525576627620669,0.8471689701292912,0.939997047106996,0.87033446701965,0.8501014059617346,0.8609135697884388,OK
300,0.03,6,4,0.75,0.7,1,0.1,5,2,0.8469906375390103,0.8523696366689273,0.8469906375390103,0.9397435215142359,0.8700320023897705,0.8502574355476181,0.8614708964041287,OK
300,0.03,6,6,0.75,0.7,2,0.1,5,2,0.8469014712438698,0.8523432977331523,0.8469014712438698,0.9396856489479563,0.8704485198525528,0.8494102876606257,0.8614040172102458,OK
300,0.03,6,4,0.85,0.7,2,0.1,10,2,0.8469014712438698,0.8522715772709045,0.8469014712438698,0.9395663837314686,0.8698476452145313,0.8492096813878659,0.8596428651046659,OK
300,0.03,6,6,0.75,0.7,1,0.5,10,2,0.8466339723584485,0.852112958149813,0.8466339723584485,0.9391008774912947,0.8704300173300542,0.8488306789130644,0.8586842633256794,OK
300,0.03,6,4,0.85,0.7,1,0.1,10,2,0.846723138653589,0.852099499900224,0.846723138653589,0.939805451126399,0.8696783890787585,0.849521774850539,0.8603339501081214,OK
300,0.03,6,6,0.75,0.8,1,0.5,5,2,0.8465448060633081,0.8520857213130479,0.8465448060633081,0.9400287477498311,0.8708526930721493,0.8500345088768779,0.8609358628530664,OK
300,0.03,6,4,0.85,0.7,1,0.1,5,2,0.8466339723584485,0.8519852314323333,0.8466339723584485,0.9404722385498432,0.8693616593934492,0.8505026885799749,0.8620505160844462,OK
300,0.03,6,4,0.75,0.8,1,0.1,5,2,0.8464556397681676,0.8519802640729378,0.8464556397681676,0.9402621671004922,0.870598564680991,0.8502797350728734,0.8615154825333838,OK
300,0.03,6,4,0.75,0.8,2,0.1,5,2,0.8463664734730272,0.8519526255525792,0.8463664734730272,0.9402015699494771,0.8710240393221483,0.8504134874971361,0.8616938270504046,OK
300,0.03,6,4,0.85,0.7,2,0.1,5,2,0.8465448060633081,0.851951504178856,0.8465448060633081,0.9405161699927681,0.8697087995278096,0.8499899396445465,0.861560068662639,OK
300,0.03,6,6,0.85,0.7,2,0.1,5,2,0.8465448060633081,0.8519434902175003,0.8465448060633081,0.9401944701191809,0.8696421708152298,0.8497669995556256,0.861292551887108,OK
300,0.03,6,6,0.85,0.7,2,0.1,10,2,0.8464556397681676,0.851893440336131,0.8464556397681676,0.9394334757038239,0.8698579669520318,0.8489198785049942,0.8599772610740799,OK
300,0.03,6,6,0.75,0.7,1,0.1,5,2,0.8464556397681676,0.8518854680683016,0.8464556397681676,0.9397390468312762,0.8697910792398504,0.8495440520121599,0.8616492409211495,OK
300,0.03,6,4,0.85,0.7,1,0.5,5,2,0.8464556397681676,0.8518454080762119,0.8464556397681676,0.9403677497308628,0.8694577383644941,0.8500791183637509,0.8613817241456183,OK
300,0.03,6,6,0.85,0.7,1,0.1,5,2,0.8464556397681676,0.8518454080762119,0.8464556397681676,0.9400299409986203,0.8694577383644941,0.8500345148405137,0.8613594310809907,OK
300,0.03,6,4,0.75,0.8,1,0.5,5,2,0.8462773071778867,0.8517847996114228,0.8462773071778867,0.9402056269953606,0.8702265282028808,0.8503243043052047,0.8609804489823216,OK
500,0.05,4,4,0.75,0.8,1,0.1,5,2,0.8462773071778867,0.8517611326004606,0.8462773071778867,0.9376569271313989,0.870024311700264,0.8493434353030375,0.858483625744031,OK
300,0.03,6,4,0.75,0.8,1,0.1,10,2,0.8461881408827463,0.8517497292929337,0.8461881408827463,0.9394375327497074,0.8705823529865145,0.8492096590242316,0.8596428651046659,OK
300,0.03,6,6,0.75,0.8,2,0.1,5,2,0.8461881408827463,0.8517341265501344,0.8461881408827463,0.9399336657088061,0.8704465117984752,0.8497000920344062,0.8604231223666318,OK
300,0.03,6,4,0.75,0.8,2,0.5,5,2,0.8461881408827463,0.8517263054523374,0.8461881408827463,0.9399767022151392,0.870378701061809,0.8501014044708256,0.8607798114006733,OK
300,0.03,6,4,0.75,0.7,1,0.1,10,2,0.8462773071778867,0.8517214234259521,0.8462773071778867,0.9391734270176824,0.8696887478973633,0.8489867442807629,0.8592861760706244,OK
500,0.05,4,4,0.75,0.7,1,0.1,10,2,0.8462773071778867,0.8517214234259521,0.8462773071778867,0.9371933698642473,0.8696887478973633,0.8484962993433166,0.8567670597677063,OK
300,0.03,6,4,0.75,0.8,2,0.1,10,2,0.8461881408827463,0.8517106237661658,0.8461881408827463,0.9392799443596043,0.8702432992555214,0.8495663619737779,0.8591747107474864,OK
300,0.03,6,4,0.85,0.7,2,0.5,10,2,0.8462773071778867,0.8516894177947383,0.8462773071778867,0.9397082610125131,0.8694216135808349,0.8491650853191733,0.8596651581692936,OK
300,0.03,6,6,0.75,0.8,1,0.1,5,2,0.8460989745876059,0.8516598890921487,0.8460989745876059,0.9401000244775102,0.8704637921151518,0.8504803771274481,0.8614708964041287,OK
300,0.03,6,6,0.75,0.7,1,0.1,10,2,0.8460989745876059,0.8516285865461792,0.8460989745876059,0.9391139634530169,0.8701925392265171,0.8489421482120703,0.8595982789754107,OK
300,0.03,6,6,0.75,0.8,2,0.5,5,2,0.8460098082924654,0.8515465505804278,0.8460098082924654,0.9398470159592253,0.8701418000224591,0.849833877258666,0.8599326749448246,OK
300,0.03,6,4,0.85,0.7,2,0.5,5,2,0.8460989745876059,0.8515414157293197,0.8460989745876059,0.9401903732983377,0.8694526299912365,0.8497893139899704,0.8612256726932251,OK
500,0.05,4,6,0.75,0.8,2,0.5,5,2,0.8460098082924654,0.8515150452981374,0.8460098082924654,0.937184838135404,0.8698715615280241,0.8481842178079151,0.8570345765432374,OK
500,0.05,4,6,0.75,0.8,1,0.5,10,2,0.8458314757021845,0.8513903216261927,0.8458314757021845,0.9368569532555924,0.8701082046756095,0.8489867472625807,0.8567447667030786,OK
300,0.03,6,6,0.75,0.8,1,0.1,10,2,0.8458314757021845,0.8513746299673188,0.8458314757021845,0.9393660969221898,0.8699726364942872,0.8483402175756196,0.8591301246182312,OK
500,0.05,4,4,0.75,0.8,2,0.5,10,2,0.8457423094070441,0.8513317197479714,0.8457423094070441,0.9363598855849421,0.8702615846978413,0.8478943865977732,0.8563880776690371,OK
500,0.05,4,4,0.75,0.8,2,0.1,5,2,0.8458314757021845,0.8513192929899368,0.8458314757021845,0.9376268373744295,0.8695004506150578,0.8493880134808226,0.8576810754174377,OK
500,0.05,4,4,0.75,0.8,1,0.5,5,2,0.8457423094070441,0.851308287331717,0.8457423094070441,0.9373354460200897,0.8700575668789922,0.8499007564526151,0.8577479546113205,OK
300,0.03,6,4,0.75,0.7,1,0.5,10,2,0.8457423094070441,0.8512531497669631,0.8457423094070441,0.9390406780898759,0.8695840840016049,0.8487860977534614,0.8592861760706244,OK
300,0.03,6,6,0.85,0.7,1,0.5,5,2,0.8458314757021845,0.8512391130468222,0.8458314757021845,0.9401444332199509,0.8688321083998949,0.8500345148405137,0.8618275854381702,OK
300,0.03,6,6,0.75,0.7,2,0.5,10,2,0.8456531431119036,0.8512184191642219,0.8456531431119036,0.9390761772413567,0.8699390511141767,0.8484071101877495,0.8588403147780725,OK
300,0.03,6,4,0.85,0.8,1,0.1,5,2,0.8456531431119036,0.8511790455123516,0.8456531431119036,0.9402807221191651,0.869600653746017,0.8503466127759137,0.8616269478565218,OK
500,0.05,4,6,0.75,0.8,2,0.1,10,2,0.8455639768167633,0.8511442224261887,0.8455639768167633,0.9369698743660168,0.8699563534731771,0.847716036613909,0.8566110083153131,OK
300,0.03,6,6,0.75,0.8,1,0.5,10,2,0.8454748105216229,0.8510229049198639,0.8454748105216229,0.9389971443965472,0.8695666249173535,0.8481172909048794,0.8589294870365829,OK
500,0.05,4,6,0.75,0.8,1,0.1,5,2,0.8454748105216229,0.8510150078613724,0.8454748105216229,0.9375452987071626,0.8694990134086701,0.8491428007030076,0.8588626078427002,OK
300,0.03,6,6,0.85,0.7,2,0.5,10,2,0.8455639768167633,0.8510092601539674,0.8455639768167633,0.9394768502973139,0.8688113438216489,0.8487638146282047,0.8592192968767417,OK
300,0.03,6,4,0.75,0.7,2,0.1,10,2,0.8453856442264824,0.8509012783812058,0.8453856442264824,0.9391175431993848,0.8691783519925127,0.8485854586807046,0.8592415899413692,OK
500,0.05,4,4,0.85,0.7,1,0.5,5,2,0.845296477931342,0.8508903074337624,0.845296477931342,0.9378981622616296,0.8697366340408715,0.8503243177233853,0.8578594199344584,OK
500,0.05,4,6,0.75,0.7,1,0.1,5,2,0.8453856442264824,0.8508693533809936,0.8453856442264824,0.9379221863372537,0.868909646657294,0.8491204907413898,0.8590632454243485,OK
300,0.03,6,4,0.85,0.8,2,0.5,5,2,0.845296477931342,0.8508667478027856,0.845296477931342,0.9404107663497159,0.8695329084594062,0.8500790945092077,0.8613594310809907,OK
500,0.05,4,4,0.75,0.7,1,0.1,5,2,0.8453856442264824,0.8508613388750588,0.8453856442264824,0.9379205555639083,0.8688426526240218,0.8489198799959032,0.8587511425195622,OK
300,0.03,6,6,0.75,0.7,2,0.1,10,2,0.845296477931342,0.8508509752082885,0.845296477931342,0.9388844420484008,0.8693974563328116,0.8484516868746256,0.8589740731658381,OK
300,0.03,6,6,0.85,0.7,1,0.5,10,2,0.8453856442264824,0.8508372154197341,0.8453856442264824,0.9394156167469445,0.8686421079107598,0.8490982165615867,0.8596651581692936,OK
300,0.03,6,4,0.75,0.8,1,0.5,10,2,0.8452073116362016,0.8507531392838922,0.8452073116362016,0.9394221796152854,0.8692114706402021,0.8490090333696555,0.8588849009073277,OK
500,0.05,4,4,0.85,0.8,1,0.1,5,2,0.8452073116362016,0.8507452086502117,0.8452073116362016,0.9383365419793276,0.86914396086458,0.8492542550929242,0.8578148338052032,OK
500,0.05,4,4,0.75,0.7,1,0.5,10,2,0.8452073116362016,0.8507293075373549,0.8452073116362016,0.9371895116931619,0.8690091600509624,0.8484294171675494,0.857056869607865,OK
500,0.05,4,4,0.75,0.7,2,0.1,5,2,0.8452073116362016,0.8507053561392485,0.8452073116362016,0.9374603791683261,0.8688075055397028,0.8491650927737182,0.8578371268698308,OK
300,0.03,6,4,0.75,0.8,2,0.5,10,2,0.8451181453410611,0.8506869475148832,0.8451181453410611,0.9393822256683247,0.8692959823815992,0.8491873967717002,0.858706556390307,OK
300,0.03,6,6,0.85,0.8,1,0.5,5,2,0.8451181453410611,0.8506711302107351,0.8451181453410611,0.939997405081633,0.8691606660294185,0.8503912088446063,0.86118108656397,OK
300,0.03,6,6,0.75,0.8,2,0.5,10,2,0.8450289790459207,0.8506520568337098,0.8450289790459207,0.93903242478575,0.8696532095332556,0.8486523438382897,0.8585282118732862,OK
500,0.05,4,6,0.75,0.8,2,0.5,10,2,0.8450289790459207,0.8506442363710833,0.8450289790459207,0.9368283550596095,0.8695850383485173,0.8478498114018063,0.8559199233118577,OK
300,0.03,6,6,0.85,0.8,2,0.5,5,2,0.8450289790459207,0.8506285557602287,0.8450289790459207,0.9402103999905176,0.8694489148312021,0.8500122227698034,0.8604231223666318,OK
300,0.03,6,6,0.85,0.7,1,0.1,10,2,0.8451181453410611,0.8505912459355627,0.8451181453410611,0.9393279527358928,0.8684884571238342,0.8492765605818152,0.8600218472033351,OK
300,0.03,6,4,0.75,0.7,2,0.5,10,2,0.8450289790459207,0.8505891223794088,0.8450289790459207,0.9391000819921018,0.8691098822096284,0.8485408805029196,0.8589294870365829,OK
500,0.05,4,6,0.75,0.7,1,0.1,10,2,0.8450289790459207,0.8505573366935039,0.8450289790459207,0.9370072628280808,0.8688399681094121,0.8484963008342256,0.8571237488017478,OK
300,0.03,6,6,0.85,0.8,1,0.5,10,2,0.8449398127507802,0.8505150269017742,0.8449398127507802,0.9395808618167786,0.8691268188534274,0.8490536160201674,0.8595982789754107,OK
500,0.05,4,6,0.75,0.8,2,0.1,5,2,0.8449398127507802,0.8505150269017742,0.8449398127507802,0.9375023616382288,0.8691268188534274,0.8489867353353092,0.8577925407405756,OK
300,0.03,6,4,0.85,0.7,1,0.5,10,2,0.8450289790459207,0.8504850395169692,0.8450289790459207,0.9395474707381588,0.8682369221854972,0.8494994768161929,0.8598435026863143,OK
300,0.03,6,6,0.75,0.8,2,0.1,10,2,0.8448506464556398,0.8504171881128718,0.8448506464556398,0.9393355696406642,0.8689407110786359,0.8488752839272107,0.8590186592950932,OK
500,0.05,4,6,0.75,0.8,1,0.5,5,2,0.8447614801604993,0.850382508156061,0.8447614801604993,0.9374631435280215,0.8692972716508705,0.8485408626120122,0.858483625744031,OK
500,0.05,4,4,0.85,0.8,2,0.5,5,2,0.8446723138653589,0.8503317690653047,0.8446723138653589,0.9379162399807871,0.869519925084119,0.8478943910705001,0.85645495686292,OK
500,0.05,4,4,0.75,0.8,2,0.5,5,2,0.8447614801604993,0.8503272525600978,0.8447614801604993,0.9372271785799433,0.8688223186501668,0.8487861096807331,0.8571460418663753,OK
500,0.05,4,4,0.85,0.8,2,0.1,5,2,0.8447614801604993,0.8503033721529095,0.8447614801604993,0.9380637653061004,0.868619859671222,0.8485408909392823,0.8577925407405756,OK
300,0.03,6,4,0.85,0.8,1,0.5,5,2,0.8446723138653589,0.850269008196602,0.8446723138653589,0.9402082720301769,0.8689747709798963,0.8506810162002049,0.8613148449517355,OK
